Index,Class
8593,17
8594,2
8595,18
8596,7
8597,11
8598,12
8599,3
8600,8
8601,10
8602,8
8603,11
8604,17
8605,15
8606,8
8607,7
8608,11
8609,13
8610,12
8611,16
8612,8
8613,2
8614,10
8615,3
8616,9
8617,13
8618,11
8619,10
8620,0
8621,17
8622,12
8623,10
8624,11
8625,3
8626,3
8627,6
8628,12
8629,10
8630,11
8631,13
8632,8
8633,9
8634,13
8635,13
8636,8
8637,10
8638,2
8639,9
8640,10
8641,9
8642,8
8643,11
8644,13
8645,6
8646,9
8647,5
8648,0
8649,4
8650,6
8651,6
8652,9
8653,17
8654,7
8655,6
8656,6
8657,9
8658,3
8659,12
8660,10
8661,6
8662,2
8663,2
8664,6
8665,16
8666,8
8667,4
8668,17
8669,18
8670,8
8671,9
8672,14
8673,10
8674,9
8675,5
8676,8
8677,8
8678,6
8679,9
8680,11
8681,7
8682,10
8683,7
8684,10
8685,12
8686,5
8687,13
8688,10
8689,7
8690,16
8691,13
8692,5
8693,10
8694,12
8695,10
8696,10
8697,4
8698,12
8699,13
8700,3
8701,0
8702,9
8703,9
8704,4
8705,17
8706,11
8707,9
8708,10
8709,3
8710,11
8711,6
8712,11
8713,5
8714,0
8715,11
8716,10
8717,16
8718,3
8719,10
8720,2
8721,9
8722,12
8723,4
8724,13
8725,14
8726,13
8727,15
8728,9
8729,10
8730,6
8731,6
8732,16
8733,10
8734,6
8735,2
8736,11
8737,13
8738,3
8739,12
8740,8
8741,12
8742,0
8743,4
8744,2
8745,8
8746,10
8747,12
8748,8
8749,10
8750,3
8751,13
8752,12
8753,10
8754,11
8755,7
8756,8
8757,8
8758,2
8759,2
8760,6
8761,11
8762,3
8763,3
8764,12
8765,12
8766,16
8767,6
8768,13
8769,10
8770,11
8771,4
8772,4
8773,5
8774,8
8775,12
8776,8
8777,8
8778,6
8779,3
8780,7
8781,13
8782,2
8783,11
8784,10
8785,10
8786,3
8787,5
8788,16
8789,13
8790,16
8791,5
8792,14
8793,9
8794,6
8795,7
8796,5
8797,15
8798,3
8799,11
8800,9
8801,2
8802,7
8803,11
8804,11
8805,11
8806,12
8807,8
8808,13
8809,6
8810,5
8811,7
8812,10
8813,8
8814,13
8815,7
8816,14
8817,11
8818,4
8819,10
8820,16
8821,15
8822,8
8823,8
8824,12
8825,7
8826,8
8827,4
8828,10
8829,10
8830,16
8831,8
8832,5
8833,12
8834,7
8835,9
8836,10
8837,16
8838,2
8839,10
8840,10
8841,10
8842,16
8843,3
8844,4
8845,4
8846,3
8847,16
8848,12
8849,10
8850,9
8851,11
8852,8
8853,18
8854,12
8855,10
8856,6
8857,10
8858,7
8859,1
8860,11
8861,8
8862,8
8863,10
8864,10
8865,3
8866,12
8867,7
8868,2
8869,4
8870,13
8871,16
8872,6
8873,14
8874,0
8875,3
8876,11
8877,5
8878,13
8879,9
8880,4
8881,0
8882,12
8883,7
8884,5
8885,5
8886,3
8887,9
8888,14
8889,9
8890,10
8891,16
8892,4
8893,10
8894,6
8895,15
8896,9
8897,10
8898,6
8899,14
8900,5
8901,0
8902,10
8903,7
8904,8
8905,9
8906,10
8907,11
8908,16
8909,4
8910,12
8911,9
8912,11
8913,13
8914,12
8915,10
8916,11
8917,2
8918,15
8919,16
8920,6
8921,5
8922,6
8923,7
8924,7
8925,10
8926,9
8927,6
8928,11
8929,9
8930,5
8931,18
8932,12
8933,16
8934,15
8935,10
8936,14
8937,5
8938,1
8939,3
8940,10
8941,10
8942,17
8943,11
8944,8
8945,2
8946,9
8947,8
8948,10
8949,16
8950,9
8951,1
8952,17
8953,6
8954,10
8955,12
8956,13
8957,9
8958,18
8959,15
8960,12
8961,8
8962,10
8963,11
8964,3
8965,12
8966,10
8967,13
8968,15
8969,3
8970,14
8971,9
8972,6
8973,14
8974,8
8975,8
8976,10
8977,8
8978,8
8979,10
8980,4
8981,13
8982,15
8983,10
8984,9
8985,13
8986,7
8987,13
8988,15
8989,1
8990,13
8991,4
8992,15
8993,14
8994,18
8995,8
8996,11
8997,10
8998,16
8999,8
9000,3
9001,9
9002,7
9003,11
9004,2
9005,12
9006,10
9007,5
9008,9
9009,13
9010,18
9011,10
9012,14
9013,15
9014,15
9015,3
9016,8
9017,5
9018,5
9019,7
9020,16
9021,11
9022,15
9023,5
9024,10
9025,12
9026,8
9027,9
9028,13
9029,4
9030,13
9031,16
9032,6
9033,9
9034,12
9035,13
9036,3
9037,9
9038,7
9039,13
9040,10
9041,9
9042,16
9043,12
9044,10
9045,18
9046,2
9047,10
9048,9
9049,6
9050,10
9051,5
9052,10
9053,16
9054,10
9055,14
9056,10
9057,9
9058,4
9059,6
9060,1
9061,5
9062,7
9063,10
9064,7
9065,13
9066,12
9067,15
9068,6
9069,9
9070,6
9071,11
9072,13
9073,2
9074,13
9075,1
9076,3
9077,4
9078,10
9079,10
9080,2
9081,16
9082,8
9083,5
9084,6
9085,10
9086,5
9087,9
9088,8
9089,7
9090,16
9091,2
9092,16
9093,11
9094,1
9095,4
9096,11
9097,16
9098,4
9099,8
9100,7
9101,13
9102,10
9103,12
9104,13
9105,13
9106,12
9107,13
9108,5
9109,11
9110,10
9111,3
9112,3
9113,7
9114,8
9115,9
9116,9
9117,3
9118,13
9119,4
9120,5
9121,8
9122,6
9123,11
9124,16
9125,3
9126,13
9127,15
9128,6
9129,1
9130,3
9131,8
9132,8
9133,16
9134,7
9135,2
9136,15
9137,10
9138,2
9139,5
9140,7
9141,5
9142,1
9143,15
9144,16
9145,6
9146,9
9147,7
9148,2
9149,12
9150,1
9151,3
9152,11
9153,16
9154,3
9155,16
9156,12
9157,4
9158,12
9159,3
9160,3
9161,6
9162,10
9163,16
9164,10
9165,10
9166,11
9167,11
9168,9
9169,2
9170,12
9171,16
9172,5
9173,8
9174,18
9175,2
9176,12
9177,7
9178,10
9179,4
9180,17
9181,6
9182,10
9183,3
9184,17
9185,6
9186,6
9187,16
9188,1
9189,11
9190,12
9191,13
9192,13
9193,8
9194,8
9195,12
9196,13
9197,10
9198,9
9199,10
9200,9
9201,11
9202,8
9203,12
9204,9
9205,10
9206,11
9207,10
9208,16
9209,13
9210,13
9211,17
9212,5
9213,11
9214,11
9215,13
9216,10
9217,12
9218,8
9219,2
9220,13
9221,8
9222,10
9223,16
9224,9
9225,12
9226,5
9227,4
9228,1
9229,6
9230,6
9231,4
9232,11
9233,16
9234,4
9235,8
9236,5
9237,1
9238,12
9239,15
9240,10
9241,14
9242,12
9243,9
9244,1
9245,6
9246,3
9247,11
9248,10
9249,10
9250,5
9251,1
9252,6
9253,4
9254,4
9255,12
9256,10
9257,12
9258,11
9259,7
9260,1
9261,8
9262,12
9263,7
9264,13
9265,8
9266,9
9267,3
9268,13
9269,5
9270,4
9271,9
9272,10
9273,1
9274,8
9275,10
9276,11
9277,13
9278,11
9279,7
9280,13
9281,11
9282,9
9283,12
9284,1
9285,8
9286,6
9287,9
9288,9
9289,10
9290,17
9291,10
9292,10
9293,11
9294,5
9295,2
9296,14
9297,16
9298,12
9299,10
9300,14
9301,3
9302,8
9303,8
9304,10
9305,5
9306,1
9307,8
9308,0
9309,10
9310,3
9311,7
9312,8
9313,6
9314,5
9315,12
9316,9
9317,15
9318,8
9319,10
9320,12
9321,6
9322,4
9323,9
9324,12
9325,10
9326,9
9327,10
9328,9
9329,5
9330,12
9331,4
9332,10
9333,5
9334,13
9335,6
9336,2
9337,15
9338,11
9339,14
9340,10
9341,8
9342,13
9343,9
9344,15
9345,9
9346,6
9347,13
9348,14
9349,8
9350,12
9351,7
9352,13
9353,12
9354,9
9355,15
9356,6
9357,7
9358,14
9359,10
9360,18
9361,4
9362,9
9363,6
9364,1
9365,9
9366,5
9367,6
9368,8
9369,7
9370,10
9371,9
9372,3
9373,10
9374,10
9375,16
9376,13
9377,3
9378,16
9379,7
9380,6
9381,11
9382,12
9383,10
9384,7
9385,8
9386,6
9387,10
9388,13
9389,15
9390,10
9391,11
9392,6
9393,10
9394,16
9395,9
9396,10
9397,2
9398,12
9399,13
9400,16
9401,10
9402,11
9403,10
9404,8
9405,3
9406,16
9407,6
9408,8
9409,5
9410,5
9411,6
9412,11
9413,10
9414,11
9415,8
9416,16
9417,18
9418,3
9419,11
9420,0
9421,16
9422,1
9423,14
9424,13
9425,13
9426,3
9427,12
9428,10
9429,14
9430,9
9431,10
9432,1
9433,10
9434,1
9435,6
9436,9
9437,16
9438,11
9439,3
9440,2
9441,11
9442,7
9443,11
9444,9
9445,2
9446,11
9447,6
9448,1
9449,8
9450,5
9451,14
9452,10
9453,10
9454,5
9455,13
9456,14
9457,1
9458,6
9459,5
9460,14
9461,13
9462,7
9463,9
9464,11
9465,16
9466,15
9467,11
9468,8
9469,11
9470,9
9471,12
9472,12
9473,8
9474,8
9475,5
9476,6
9477,10
9478,9
9479,8
9480,9
9481,6
9482,3
9483,2
9484,9
9485,16
9486,10
9487,6
9488,13
9489,2
9490,10
9491,10
9492,8
9493,8
9494,6
9495,12
9496,2
9497,12
9498,10
9499,0
9500,3
9501,14
9502,10
9503,18
9504,13
9505,4
9506,9
9507,3
9508,12
9509,9
9510,13
9511,2
9512,16
9513,11
9514,1
9515,9
9516,4
9517,3
9518,12
9519,9
9520,10
9521,5
9522,2
9523,10
9524,12
9525,9
9526,8
9527,1
9528,4
9529,3
9530,6
9531,9
9532,3
9533,7
9534,8
9535,16
9536,11
9537,7
9538,11
9539,12
9540,12
9541,18
9542,0
9543,13
9544,15
9545,3
9546,10
9547,1
9548,7
9549,7
9550,10
9551,10
9552,3
9553,10
9554,8
9555,8
9556,10
9557,11
9558,11
9559,2
9560,12
9561,10
9562,4
9563,13
9564,3
9565,13
9566,1
9567,12
9568,10
9569,8
9570,5
9571,11
9572,11
9573,10
9574,7
9575,12
9576,8
9577,15
9578,15
9579,12
9580,9
9581,10
9582,13
9583,11
9584,10
9585,15
9586,10
9587,15
9588,14
9589,13
9590,16
9591,2
9592,1
9593,3
9594,5
9595,9
9596,8
9597,11
9598,7
9599,8
9600,13
9601,8
9602,0
9603,4
9604,7
9605,16
9606,3
9607,8
9608,10
9609,5
9610,14
9611,5
9612,7
9613,13
9614,3
9615,6
9616,10
9617,7
9618,3
9619,0
9620,6
9621,3
9622,13
9623,17
9624,1
9625,8
9626,12
9627,14
9628,5
9629,2
9630,10
9631,7
9632,10
9633,11
9634,3
9635,10
9636,6
9637,14
9638,7
9639,9
9640,16
9641,12
9642,3
9643,12
9644,5
9645,12
9646,5
9647,4
9648,6
9649,5
9650,0
9651,6
9652,12
9653,5
9654,9
9655,8
9656,10
9657,2
9658,7
9659,8
9660,12
9661,10
9662,9
9663,13
9664,10
9665,17
9666,11
9667,12
9668,6
9669,3
9670,16
9671,12
9672,9
9673,10
9674,9
9675,10
9676,9
9677,11
9678,11
9679,3
9680,12
9681,8
9682,9
9683,10
9684,6
9685,8
9686,10
9687,11
9688,4
9689,11
9690,2
9691,2
9692,3
9693,10
9694,16
9695,17
9696,9
9697,3
9698,2
9699,13
9700,9
9701,5
9702,5
9703,15
9704,2
9705,11
9706,10
9707,1
9708,7
9709,15
9710,4
9711,9
9712,12
9713,10
9714,16
9715,8
9716,1
9717,3
9718,11
9719,16
9720,11
9721,13
9722,14
9723,3
9724,8
9725,13
9726,12
9727,6
9728,11
9729,16
9730,4
9731,6
9732,4
9733,8
9734,10
9735,8
9736,1
9737,15
9738,16
9739,12
9740,5
9741,12
9742,1
9743,3
9744,5
9745,16
9746,10
9747,6
9748,10
9749,10
9750,2
9751,9
9752,12
9753,6
9754,7
9755,15
9756,10
9757,15
9758,17
9759,3
9760,12
9761,7
9762,8
9763,9
9764,3
9765,2
9766,16
9767,15
9768,16
9769,13
9770,7
9771,11
9772,8
9773,14
9774,5
9775,4
9776,16
9777,5
9778,16
9779,16
9780,13
9781,8
9782,6
9783,16
9784,1
9785,13
9786,10
9787,10
9788,16
9789,12
9790,9
9791,14
9792,9
9793,9
9794,5
9795,1
9796,7
9797,6
9798,13
9799,14
9800,2
9801,16
9802,5
9803,11
9804,16
9805,9
9806,10
9807,7
9808,10
9809,11
9810,0
9811,16
9812,13
9813,1
9814,6
9815,10
9816,5
9817,10
9818,8
9819,11
9820,2
9821,6
9822,3
9823,0
9824,6
9825,6
9826,9
9827,6
9828,10
9829,18
9830,13
9831,6
9832,5
9833,8
9834,12
9835,15
9836,8
9837,10
9838,6
9839,12
9840,7
9841,7
9842,15
9843,9
9844,2
9845,12
9846,9
9847,3
9848,5
9849,8
9850,10
9851,9
9852,6
9853,5
9854,15
9855,10
9856,7
9857,8
9858,7
9859,10
9860,12
9861,3
9862,8
9863,8
9864,14
9865,8
9866,16
9867,14
9868,12
9869,12
9870,6
9871,1
9872,5
9873,18
9874,13
9875,10
9876,3
9877,9
9878,6
9879,10
9880,9
9881,3
9882,6
9883,9
9884,17
9885,16
9886,9
9887,13
9888,6
9889,10
9890,17
9891,10
9892,13
9893,5
9894,13
9895,2
9896,8
9897,13
9898,9
9899,10
9900,12
9901,6
9902,16
9903,14
9904,11
9905,10
9906,12
9907,12
9908,10
9909,6
9910,3
9911,13
9912,16
9913,10
9914,18
9915,8
9916,8
9917,9
9918,7
9919,10
9920,14
9921,12
9922,6
9923,11
9924,12
9925,3
9926,10
9927,14
9928,7
9929,10
9930,9
9931,8
9932,4
9933,5
9934,14
9935,18
9936,16
9937,12
9938,7
9939,8
9940,12
9941,5
9942,6
9943,8
9944,4
9945,11
9946,13
9947,10
9948,7
9949,1
9950,9
9951,13
9952,11
9953,8
9954,9
9955,2
9956,6
9957,13
9958,9
9959,9
9960,17
9961,5
9962,8
9963,12
9964,12
9965,8
9966,5
9967,7
9968,6
9969,10
9970,18
9971,6
9972,9
9973,10
9974,12
9975,4
9976,16
9977,7
9978,6
9979,9
9980,3
9981,3
9982,10
9983,4
9984,8
9985,16
9986,9
9987,6
9988,16
9989,9
9990,8
9991,0
9992,16
9993,3
9994,8
9995,10
9996,14
9997,9
9998,5
9999,6
